datetime,city,latitude,longitude,temperature_celsius,humidity_pct,pressure_hpa,wind_speed_ms,visibility,rain,clouds,weather_condition,weather_description
2023-12-05 11:34:16+03,Mbale,1.07844,34.18101,27.12,36,983,2.44,19419,0.97,32,snow,cloudy
2024-01-22 23:24:17+03,Wajir,1.74884,40.05863,27.37,65,1075,17.8,5420,0.84,46,clear,thunderstorms with light rains
2023-11-14 21:50:59+03,Bungoma,0.56953,34.55838,25.47,13,920,8.18,17667,0.59,45,rain,stormy
2023-12-14 15:01:55+03,Molo,-0.24884,35.73237,30.52,48,956,3.32,12760,0.29,64,thunderstorms,snowy
2023-11-14 11:34:51+03,Molo,-0.24884,35.73237,14.04,21,1029,18.01,16655,0.77,70,clear,cloudy
2023-11-07 09:09:10+03,Meru,0.05147,37.64560,33.05,61,1013,2.53,16953,0.7,40,rain,thunderstorms
2023-11-26 09:35:55+03,Lodwar,3.11552,35.60408,10.49,21,912,7.06,4639,0.22,13,drizzle,snowy
2024-01-17 18:07:15+03,Athi River,-1.45772,36.97850,30.01,7,1050,3.54,4196,0.82,54,rain,snowy
2023-12-12 18:52:22+03,Maralal,1.09314,36.70183,39.22,21,1018,15.86,4550,0.74,27,rain,foggy
2023-12-09 06:46:36+03,Marsabit,2.33550,37.99435,15.39,42,905,17.04,468,0.86,45,rain,partly cloudy
2024-01-23 00:23:26+03,Makueni,-1.78650,37.63111,22.15,79,946,16.35,11247,0.59,71,clouds,partly cloudy
2023-11-04 19:48:17+03,Pumwani,-1.28166,36.84588,11.36,86,1009,0.99,15783,0.71,13,clouds,hazy
2023-12-10 06:49:42+03,Kakamega,0.28273,34.75186,20.6,26,922,16.62,1073,0.4,74,clouds,cloudy
2024-01-11 22:31:34+03,Makueni,-1.78650,37.63111,35.86,20,925,16.83,2887,0.85,61,thunderstorms,hazy
2023-12-29 05:32:57+03,Pumwani,-1.28166,36.84588,18.02,18,1065,5.41,4524,0.4,20,snow,snowy
2024-01-16 14:26:58+03,Molo,-0.24884,35.73237,20.44,37,924,7.01,4326,0.08,90,clouds,light rain
2023-12-25 20:24:21+03,Kiambu,-1.17481,36.83041,13.65,46,907,2.5,19758,0.92,22,thunderstorms,thunderstorms
2024-01-30 04:58:04+03,Embu,-0.53884,37.45964,39.77,99,982,19.68,7563,0.76,26,rain,thunderstorms
2023-12-16 21:14:14+03,Kajiado,-2.09808,36.78195,24.21,84,1023,9.81,8289,0.84,41,rain,partly cloudy
2023-11-24 20:49:39+03,Pumwani,-1.28166,36.84588,23.52,39,972,5.05,15957,0.19,84,clouds,sunny
2024-01-14 00:53:56+03,Isiolo,0.35564,37.58331,22,78,946,14.2,6507,0.59,19,clear,snowy
2023-11-18 08:19:17+03,Kajiado,-2.09808,36.78195,34.06,96,1080,19.9,19379,0.51,9,clear,foggy
2024-01-01 10:23:19+03,Butere,0.21982,34.49190,34.02,50,924,19.53,4991,0.63,99,snow,snowy
2023-12-08 03:47:26+03,Busia,0.46077,34.11146,34.22,60,879,1.7,15879,0.76,28,clear,sunny
2023-11-28 13:59:21+03,Bungoma,0.56953,34.55838,33.05,2,973,3.31,5749,0.56,48,clear,thunderstorms with light rains
2024-01-18 15:12:51+03,Kiambu,-1.17481,36.83041,10.23,83,897,11.05,13827,0.26,12,clouds,stormy
2023-11-24 22:05:14+03,Thika,-1.03876,37.08338,26.39,90,969,14.81,4931,0.18,11,clear,partly cloudy
2023-12-23 23:53:16+03,Nanyuki,0.00744,37.07223,19.82,82,870,19.48,8542,0.61,15,rain,foggy
2023-11-28 19:42:36+03,Kapenguria,1.24819,35.11037,13.58,21,948,18.36,1572,0.17,19,drizzle,light rain
2023-11-05 22:34:34+03,Keroka,-0.77711,34.94584,25.32,5,957,3.1,15523,0.39,96,drizzle,hazy
2023-11-13 14:02:25+03,Malaba,0.63621,34.27828,39.43,25,1039,15.27,17612,0.31,64,drizzle,windy
2024-01-15 15:27:46+03,Lugulu,0.39361,34.30528,11.03,91,987,4.72,19063,0.71,76,snow,light rain
2023-11-10 02:36:12+03,Lamu,-2.26956,40.90064,36.92,5,974,6.04,523,0.37,33,thunderstorms,cloudy
2023-12-22 03:12:01+03,Ol Kalou,-0.27270,36.37752,38.14,80,1008,19.47,14902,0.45,41,clouds,moderate rain
2023-11-29 07:10:35+03,Meru,0.05147,37.64560,20.41,22,919,2.79,17824,0.54,100,clouds,partly cloudy
2023-11-23 15:53:28+03,Malikisi,0.68124,34.42121,37.28,97,960,1.76,16146,0.04,94,clear,snowy
2024-01-10 00:56:46+03,Rongai,-1.39386,36.74424,34.82,67,873,17.78,11542,0.15,52,thunderstorms,hazy
2023-12-30 04:10:42+03,Malikisi,0.68124,34.42121,12.02,13,947,7.47,13074,0.62,15,rain,snowy
2023-12-03 00:02:24+03,Marsabit,2.33550,37.99435,36.85,84,1058,17.05,3600,0.26,49,drizzle,windy
2023-11-25 12:36:29+03,Naivasha,-0.71718,36.43103,15.93,71,1024,11.16,13426,0.33,41,rain,stormy
2023-12-30 22:04:09+03,Lodwar,3.11552,35.60408,15.01,91,978,0.69,14615,0.05,15,thunderstorms,foggy
2023-12-11 03:31:53+03,Nakuru,-0.30310,36.08003,12.72,52,1044,8.37,4792,0.79,32,clouds,stormy
2024-01-17 08:08:53+03,Nanyuki,0.00744,37.07223,35.16,17,930,16.95,2864,0.1,74,clear,moderate rain
2023-12-22 07:08:39+03,Malindi,-3.21919,40.11689,20.69,7,989,5.09,17328,0.46,92,snow,cloudy
2023-11-22 19:50:05+03,Embu,-0.53884,37.45964,32.3,44,1024,6.93,9838,0.35,71,snow,thunderstorms
2023-11-09 08:14:24+03,Keruguya,-0.49933,37.27848,39.24,22,988,12.35,17532,0.25,96,drizzle,snowy
2023-12-01 10:45:43+03,Webuye,0.59921,34.77960,20.74,95,911,4.3,16308,0.6,74,thunderstorms,heavy snow
2024-01-14 12:41:15+03,Malikisi,0.68124,34.42121,34.25,80,929,15.06,1126,0.18,7,clear,partly cloudy
2023-11-02 02:00:01+03,Malindi,-3.21919,40.11689,20.57,80,905,1.85,15461,0.34,54,snow,cloudy
2023-11-13 02:20:34+03,Kisii,-0.67733,34.77960,16.76,21,876,11.3,1631,0.95,78,rain,moderate rain
2024-01-15 21:21:22+03,Athi River,-1.45772,36.97850,23.89,41,885,3.45,3162,0.74,75,rain,foggy
2024-01-27 17:57:30+03,Ol Kalou,-0.27270,36.37752,39.35,40,999,11.6,11975,0.4,22,drizzle,partly cloudy
2023-12-29 06:25:48+03,Embu,-0.53884,37.45964,32.3,17,871,15.58,12185,0.25,93,thunderstorms,snowy
2023-12-18 15:13:10+03,Voi,-3.39731,38.55593,30.14,23,984,10.01,10580,0.99,64,clouds,moderate rain
2023-12-08 13:36:48+03,Voi,-3.39731,38.55593,14.71,44,883,9.01,14488,0.55,42,thunderstorms,hazy
2023-12-18 02:28:05+03,Malindi,-3.21919,40.11689,33.36,53,901,14.36,14665,0.18,13,drizzle,hazy
2023-11-06 06:48:34+03,Kinango,-4.13934,39.31803,38.18,66,1053,18.67,19349,0.91,15,thunderstorms,foggy
2023-11-08 13:37:27+03,Kakamega,0.28273,34.75186,26.6,45,992,6.34,7306,0.23,16,clear,windy
2023-11-05 02:57:27+03,Kapenguria,1.24819,35.11037,13.89,45,999,7.89,3567,0.62,35,clear,sunny
2024-01-29 06:09:32+03,Thika,-1.03876,37.08338,34.29,88,986,8.31,8851,0.39,68,drizzle,light rain
2023-12-25 02:31:12+03,Ol Kalou,-0.27270,36.37752,28.06,70,899,7.93,15886,0.79,27,rain,foggy
2023-11-23 20:36:50+03,Makueni,-1.78650,37.63111,39.09,17,893,6.9,1372,0.88,79,clouds,hazy
2024-01-04 20:14:05+03,Kipini,-2.52656,40.52925,21.21,48,992,18.63,3814,0.14,14,thunderstorms,heavy snow
2024-01-26 23:54:00+03,Wajir,1.74884,40.05863,32.14,2,1049,18.15,5933,0.2,89,rain,partly cloudy
2023-12-03 22:44:09+03,Kabarnet,0.49011,35.74342,30.15,93,1049,7.39,12215,0.25,71,rain,foggy
2023-11-22 14:48:44+03,Malikisi,0.68124,34.42121,25.32,9,1036,17.73,1365,0.38,92,rain,hazy
2024-01-01 23:09:43+03,Lodwar,3.11552,35.60408,30.77,32,1041,13.88,4411,0.9,34,thunderstorms,heavy snow
2023-12-30 08:30:08+03,Kisumu,-0.09170,34.76796,21.64,68,878,8.54,14725,0.83,41,clouds,cloudy
2023-12-13 21:25:23+03,Malindi,-3.21919,40.11689,31.25,81,907,5.99,13182,0.67,96,rain,partly cloudy
2023-12-27 19:59:13+03,Webuye,0.59921,34.77960,22.19,36,1039,10.41,7041,0.84,63,clear,cloudy
2023-11-24 05:55:36+03,Kihancha,-1.19398,34.61650,34.93,28,1052,17.95,9446,0.17,72,clouds,cloudy
2023-12-22 03:17:37+03,Mumias,0.33322,34.48774,35.57,51,978,13.1,8479,0.02,6,clear,moderate rain
2024-01-06 05:03:26+03,Nanyuki,0.00744,37.07223,18.68,41,919,0.95,17639,0.69,23,thunderstorms,stormy
2024-01-28 19:53:56+03,Kihancha,-1.19398,34.61650,27.35,77,956,19.3,12404,0.05,8,thunderstorms,heavy snow
2024-01-28 21:05:23+03,Eldoret,0.51428,35.26978,10.12,53,972,19.21,16396,0.8,67,clouds,cloudy
2023-11-27 16:41:10+03,Malindi,-3.21919,40.11689,24.46,24,1057,4.86,4545,0.55,18,drizzle,stormy
2023-11-19 19:22:34+03,Mumias,0.33322,34.48774,14.09,32,988,19.47,18036,0.94,91,drizzle,partly cloudy
2023-12-21 18:30:50+03,Makueni,-1.78650,37.63111,39.46,1,1026,13.65,18888,0.67,15,rain,stormy
2023-12-15 14:43:58+03,Keruguya,-0.49933,37.27848,11.55,50,1043,11.11,10729,0.63,35,rain,thunderstorms with light rains
2024-01-14 23:40:29+03,Kisii,-0.67733,34.77960,28.39,48,1052,2.2,4125,0.07,95,drizzle,snowy
2024-01-18 17:35:30+03,Homa Bay,-0.53504,34.45310,32.74,38,874,3.92,2392,0.15,40,rain,light rain
2023-11-09 15:51:09+03,Garissa,-0.45323,39.64610,30.51,44,1002,12.96,8018,0.5,45,clouds,partly cloudy
2023-11-12 13:43:54+03,Kabarnet,0.49011,35.74342,19.64,72,905,5.9,2568,0.61,93,thunderstorms,thunderstorms
2023-12-14 01:15:36+03,Migori,-1.07070,34.47527,37.99,38,978,18.48,12696,0.29,61,rain,hazy
2024-01-15 13:26:19+03,Lodwar,3.11552,35.60408,26.83,100,881,19.76,17991,0.77,19,clouds,windy
2024-01-28 00:33:49+03,Kisii,-0.67733,34.77960,29.02,68,1026,15.47,932,0.32,72,snow,foggy
2024-02-14 22:06:05+03,Wajir,1.74884,40.05863,26.14,30,982,19.35,13417,0.67,48,rain,cloudy
2024-04-20 11:54:26+03,Kitale,1.01909,35.00230,33.66,80,959,7.55,224,0.83,63,drizzle,light rain
2024-05-08 23:43:36+03,Litein,-0.58262,35.19012,20.58,57,916,6.03,15211,0.31,90,clouds,partly cloudy
2024-04-30 15:10:43+03,Malikisi,0.68124,34.42121,26.9,98,883,8.35,9619,0.21,72,rain,heavy snow
2024-05-12 10:54:52+03,Kakamega,0.28273,34.75186,33.51,27,893,0.58,15630,0.03,97,clear,partly cloudy
2024-04-08 09:05:06+03,Kiambu,-1.17481,36.83041,24.41,80,1056,7.18,10712,0.99,48,snow,light rain
2024-04-07 06:09:51+03,Athi River,-1.45772,36.97850,21.01,87,991,13.25,15017,0.28,10,snow,snowy
2024-03-04 11:29:59+03,Kihancha,-1.19398,34.61650,37.19,55,1007,5.96,12257,0.83,56,drizzle,cloudy
2024-05-23 00:04:16+03,Nanyuki,0.00744,37.07223,29.27,33,956,5.04,13688,0.25,26,clear,partly cloudy
2024-05-21 00:55:22+03,Isiolo,0.35564,37.58331,25.17,66,976,5.03,2112,0.46,9,snow,stormy
2024-04-19 07:57:26+03,Pumwani,-1.28166,36.84588,25.71,2,1033,12.43,5889,0.36,46,snow,light rain
2024-05-09 02:35:18+03,Eldama Ravine,0.05304,35.72977,12.77,77,950,9.79,15609,0.56,43,clear,foggy
2024-02-04 07:07:18+03,Homa Bay,-0.53504,34.45310,35.95,83,1005,18.84,13188,0.6,77,clouds,snowy
2024-04-15 04:21:14+03,Malaba,0.63621,34.27828,11.15,69,982,11.99,19996,0.36,31,clouds,snowy
2024-04-10 04:42:51+03,Ol Kalou,-0.27270,36.37752,30.27,62,942,6.51,15284,0.86,40,thunderstorms,light rain
2024-05-20 19:20:13+03,Naivasha,-0.71718,36.43103,38.96,31,888,0.88,19885,0.9,11,clouds,light rain
2024-02-29 16:34:10+03,Busia,0.46077,34.11146,29.36,1,1012,2.55,18635,0.1,28,thunderstorms,thunderstorms with light rains
2024-03-06 20:01:19+03,Wajir,1.74884,40.05863,21.11,93,946,1.39,19760,0.91,58,clear,partly cloudy
2024-04-12 00:23:08+03,Muhoroni,-0.15661,35.19836,10.06,35,908,12.03,17,0.28,32,rain,moderate rain
2024-02-08 18:43:08+03,Eldama Ravine,0.05304,35.72977,32.76,51,958,9.26,13874,0.01,85,rain,thunderstorms with light rains
2024-02-07 22:26:55+03,Kitui,-1.37508,37.99521,36.78,74,1030,8.42,17006,0.12,41,thunderstorms,snowy
2024-03-12 02:35:55+03,Rongai,-1.39386,36.74424,10.33,1,1002,17.16,9579,0.21,90,rain,sunny
2024-03-31 18:33:11+03,Mbale,1.07844,34.18101,26.74,40,964,3.08,358,0.74,24,thunderstorms,stormy
2024-03-31 16:03:27+03,Chepareria,1.30811,35.20660,20.81,52,937,14.34,14492,0.75,85,clear,thunderstorms with light rains
2024-03-19 07:46:31+03,Siaya,-0.09982,34.27470,32.2,67,956,19.74,18403,0.29,80,drizzle,stormy
2024-02-04 11:49:11+03,Siaya,-0.09982,34.27470,35.44,75,1067,7.7,11716,0.91,2,drizzle,moderate rain
2024-02-14 21:23:54+03,Eldoret,0.51428,35.26978,14.95,53,1024,10.79,2961,0.45,38,snow,moderate rain
2024-04-22 01:00:37+03,Rongai,-1.39386,36.74424,19.89,69,954,4.77,4497,0.87,49,clear,heavy snow
2024-03-15 13:04:53+03,Kericho,-0.36890,35.28629,15.97,71,936,0.77,1051,0.94,38,rain,cloudy
2024-05-05 12:30:43+03,Eldama Ravine,0.05304,35.72977,14.72,60,954,3.07,19665,0.3,9,clouds,thunderstorms
2024-05-12 08:32:28+03,Keruguya,-0.49933,37.27848,33.27,62,985,12.77,19979,0.76,21,clear,snowy
2024-02-20 06:15:23+03,Malindi,-3.21919,40.11689,21.25,20,981,2.08,10138,0.78,18,thunderstorms,windy
2024-03-13 00:25:52+03,Garissa,-0.45323,39.64610,37.57,81,1071,7.52,4949,0.14,81,drizzle,partly cloudy
2024-02-11 09:27:40+03,Muhoroni,-0.15661,35.19836,34.58,63,939,1.96,15001,0.03,49,rain,heavy snow
2024-03-27 03:07:26+03,Kilifi,-3.51065,39.90933,29.68,63,981,7.21,7777,0.08,5,snow,light rain
2024-03-10 07:34:45+03,Meru,0.05147,37.64560,36.02,48,991,16.85,17901,0.07,13,snow,heavy snow
2024-05-27 19:12:00+03,Makueni,-1.78650,37.63111,11.79,38,918,18.65,5902,0.19,65,snow,heavy snow
2024-04-09 13:17:31+03,Moyale,3.53998,39.05284,28.4,75,1074,15.55,3351,0.9,47,rain,moderate rain
2024-02-21 11:39:31+03,Kajiado,-2.09808,36.78195,15.37,79,1005,15.77,18864,0.17,39,clear,snowy
2024-02-29 02:30:42+03,Lamu,-2.26956,40.90064,31.65,25,885,14.09,13148,0.65,46,drizzle,light rain
2024-04-02 08:46:51+03,Meru,0.05147,37.64560,25.31,69,968,15.74,14891,0.54,22,thunderstorms,windy
2024-02-04 09:06:46+03,Embu,-0.53884,37.45964,38.89,32,933,15.61,18993,0.33,83,drizzle,light rain
2024-05-16 03:16:43+03,Embu,-0.53884,37.45964,39.16,22,1042,5.72,2348,0.81,39,clear,snowy
2024-02-21 17:12:47+03,Mombasa,-4.04348,39.66821,12.15,72,967,17.67,8924,0.76,22,rain,stormy
2024-02-26 14:29:46+03,Thika,-1.03876,37.08338,24.11,100,1015,10.9,16690,0.05,53,rain,moderate rain
2024-03-18 00:31:27+03,Keruguya,-0.49933,37.27848,22.1,89,956,4,9667,0.84,57,rain,foggy
2024-05-03 05:46:28+03,Kinango,-4.13934,39.31803,35.75,34,908,13.9,15741,0.17,86,thunderstorms,thunderstorms with light rains
2024-05-11 00:24:05+03,Marsabit,2.33550,37.99435,25.98,16,984,18.47,6932,0.53,95,snow,thunderstorms with light rains
2024-02-21 04:26:06+03,Busia,0.46077,34.11146,38.89,69,1079,15,18290,0.68,44,clear,cloudy
2024-05-07 05:42:59+03,Karuri,-0.71344,37.03735,34.13,85,1037,10.36,111,0.77,18,snow,snowy
2024-02-01 18:26:03+03,Mumias,0.33322,34.48774,29.81,84,1033,0.95,13777,0.94,44,rain,stormy
2024-03-02 05:49:07+03,Kinango,-4.13934,39.31803,11.03,68,1081,1.36,14407,0.91,37,rain,partly cloudy
2024-03-18 04:05:31+03,Keruguya,-0.49933,37.27848,36.08,4,1021,2.49,15156,0.25,1,rain,windy
2024-05-20 09:11:29+03,Chepareria,1.30811,35.20660,15.54,77,914,6.9,603,0.72,91,rain,hazy
2024-05-12 19:26:17+03,Nanyuki,0.00744,37.07223,12.03,90,1083,6.98,15159,0.01,100,thunderstorms,thunderstorms
2024-05-30 03:32:20+03,Garissa,-0.45323,39.64610,15.94,80,1012,19.09,8961,0.02,84,clear,light rain
2024-04-02 18:45:08+03,Maralal,1.09314,36.70183,16.23,23,1019,0.49,19557,0.6,74,drizzle,moderate rain
2024-03-28 02:52:56+03,Nakuru,-0.30310,36.08003,22.79,96,982,16.5,19799,0.64,86,rain,moderate rain
2024-02-27 22:37:11+03,Kabarnet,0.49011,35.74342,25.09,11,1057,9.71,5758,0.99,13,snow,moderate rain
2024-04-18 05:31:11+03,Nyeri,-0.42778,36.94336,18.29,61,1035,16.49,8089,0.56,40,drizzle,thunderstorms with light rains
2024-05-06 23:53:06+03,Kinango,-4.13934,39.31803,39.09,98,916,7.44,11047,0.93,92,drizzle,thunderstorms with light rains
2024-02-05 23:56:24+03,Mombasa,-4.04348,39.66821,31.33,48,954,7.72,2262,0.69,0,drizzle,moderate rain
2024-05-05 22:53:04+03,Meru,0.05147,37.64560,22.75,65,935,8.64,14163,1,93,clouds,heavy snow
2024-04-25 12:33:05+03,Eldoret,0.51428,35.26978,33.03,17,927,3.84,9209,0.07,0,rain,cloudy
2024-04-02 21:42:33+03,Narok,-1.08754,35.87706,21.4,15,1074,3.37,948,0.35,17,clear,windy
2024-03-06 05:30:50+03,Kiambu,-1.17481,36.83041,21.34,72,989,18.2,19830,0.75,29,rain,light rain
2024-04-13 00:16:39+03,Kisumu,-0.09170,34.76796,15.05,93,894,12.14,12565,0.16,12,snow,foggy
2024-05-10 02:28:24+03,Lamu,-2.26956,40.90064,27.94,83,1046,13.2,11360,0.66,7,rain,thunderstorms
2024-04-06 00:14:37+03,Kilifi,-3.51065,39.90933,11.43,8,903,17.16,15491,0.83,32,clear,foggy
2024-03-07 14:33:55+03,Kakamega,0.28273,34.75186,21.93,65,994,10.79,15714,0.59,10,thunderstorms,moderate rain
2024-04-23 08:39:22+03,Kilifi,-3.51065,39.90933,30.44,27,948,18.88,11324,0.68,73,clouds,hazy
2024-05-29 08:56:37+03,Embu,-0.53884,37.45964,31.47,28,945,1.72,2320,0.96,75,clear,moderate rain
2024-03-10 02:56:47+03,Embu,-0.53884,37.45964,26.6,56,908,8.31,2448,0.04,81,clear,partly cloudy
2024-03-26 02:42:28+03,Isiolo,0.35564,37.58331,33.82,79,954,2.43,3618,0.65,50,clear,light rain
2024-05-26 20:08:10+03,Lodwar,3.11552,35.60408,16.15,30,975,11,8342,0.07,99,thunderstorms,heavy snow
2024-03-15 15:43:57+03,Keruguya,-0.49933,37.27848,37.33,42,914,4.46,12174,0.18,65,clear,partly cloudy
2024-04-15 07:18:36+03,Malindi,-3.21919,40.11689,16.38,11,909,17.29,11067,0.86,26,snow,sunny
2024-02-22 06:56:36+03,Kinango,-4.13934,39.31803,12.56,27,913,11.47,6830,0.29,51,clear,cloudy
2024-05-27 01:04:34+03,Lodwar,3.11552,35.60408,14.2,62,1008,10.31,13679,0.78,92,rain,sunny
2024-03-26 10:26:54+03,Kapenguria,1.24819,35.11037,14.93,8,1045,11.76,13163,0.65,40,clear,thunderstorms with light rains
2024-05-23 13:45:52+03,Kihancha,-1.19398,34.61650,21.1,14,958,2.65,10449,0.7,92,thunderstorms,sunny
2024-03-22 00:40:00+03,Webuye,0.59921,34.77960,12.04,6,939,19.97,11805,0.18,74,clear,foggy
2024-03-15 20:05:38+03,Keruguya,-0.49933,37.27848,37.03,86,1079,14.62,18769,0.57,73,rain,cloudy
2024-02-14 20:16:22+03,Siaya,-0.09982,34.27470,19.68,70,997,6.73,2617,0.56,17,drizzle,hazy
2024-05-28 14:58:24+03,Eldoret,0.51428,35.26978,31.52,81,941,1.23,8630,0.69,49,clear,cloudy
2024-04-27 10:27:44+03,Kilifi,-3.51065,39.90933,17.24,39,1069,10.02,3577,0.94,62,clear,thunderstorms with light rains
2024-04-05 15:39:04+03,Nairobi,-1.29207,36.82195,14.35,40,985,12.88,16318,0.32,100,snow,heavy snow
2024-05-01 09:38:05+03,Lugulu,0.39361,34.30528,30.87,80,978,3.12,2045,0.22,86,drizzle,foggy
2024-03-09 16:26:22+03,Litein,-0.58262,35.19012,19.36,98,928,2.16,10624,0.53,91,thunderstorms,partly cloudy
2024-03-17 20:10:55+03,Kakamega,0.28273,34.75186,37.45,33,1026,16.75,8100,0.9,50,clouds,hazy
2024-02-20 04:31:48+03,Malikisi,0.68124,34.42121,27.36,96,1051,12.03,18437,0.97,97,rain,cloudy
2024-03-03 13:55:01+03,Nyeri,-0.42778,36.94336,34.17,18,998,8.13,14023,0.6,86,thunderstorms,foggy
2024-05-10 13:40:45+03,Garissa,-0.45323,39.64610,11.91,61,1032,19.34,12799,0.44,34,clear,light rain
2024-04-17 17:16:56+03,Londiani,-0.16347,35.59314,23.54,82,1078,18.64,15694,0.59,11,rain,cloudy
2024-04-26 11:22:29+03,Isiolo,0.35564,37.58331,26.43,49,993,7.74,17023,0.85,8,clouds,heavy snow
2024-04-24 00:07:22+03,Pumwani,-1.28166,36.84588,13.48,10,1018,2.14,156,0.01,24,thunderstorms,light rain
2024-03-08 09:10:32+03,Kericho,-0.36890,35.28629,22.9,15,1076,7.25,6276,0.61,30,snow,partly cloudy
2024-05-10 19:52:20+03,Mumias,0.33322,34.48774,33.26,84,938,0.78,15202,0.11,65,clouds,hazy
2024-05-10 04:48:52+03,Lugulu,0.39361,34.30528,30.47,11,1069,10.25,5606,0.7,39,thunderstorms,thunderstorms with light rains
2024-02-07 15:24:40+03,Maralal,1.09314,36.70183,19.19,4,914,4.08,15811,0.02,72,rain,partly cloudy
2024-05-17 13:19:38+03,Malindi,-3.21919,40.11689,35.19,51,993,0.73,8588,0.7,43,clear,cloudy
2024-03-07 23:50:07+03,Ol Kalou,-0.27270,36.37752,33.75,75,982,15.31,857,0.91,41,clouds,partly cloudy
2024-02-05 05:00:39+03,Wajir,1.74884,40.05863,13.06,95,1021,11.37,4921,0.32,50,snow,thunderstorms with light rains
2024-04-13 13:45:27+03,Nyeri,-0.42778,36.94336,16.18,35,1057,6.07,18396,0.94,12,clouds,stormy
2024-04-23 11:01:55+03,Athi River,-1.45772,36.97850,17.42,78,1060,3.87,12258,0.54,46,drizzle,cloudy
2024-05-01 13:08:06+03,Kisii,-0.67733,34.77960,15.72,38,907,7.56,17578,0.14,29,drizzle,sunny
2024-03-29 13:20:06+03,Moyale,3.53998,39.05284,24.16,26,894,17.5,8038,0.94,77,rain,snowy
2024-05-24 12:39:29+03,Isiolo,0.35564,37.58331,13.83,5,1038,9.83,9617,0.19,3,thunderstorms,partly cloudy
2024-02-21 10:25:25+03,Kericho,-0.36890,35.28629,25.22,47,1003,11.02,16917,0.8,63,snow,cloudy
2024-02-28 04:14:01+03,Kakamega,0.28273,34.75186,30.72,95,939,14.68,3697,0.16,66,clear,thunderstorms
2024-04-23 19:16:15+03,Keruguya,-0.49933,37.27848,26.15,69,980,17.04,10166,0.55,4,thunderstorms,cloudy
2024-04-28 16:26:31+03,Butere,0.21982,34.49190,14.01,40,1013,3.43,7417,0.69,76,thunderstorms,thunderstorms
2024-02-12 09:24:04+03,Kihancha,-1.19398,34.61650,38.13,48,981,18.2,10853,0.47,81,clear,sunny
2024-03-26 17:28:34+03,Maralal,1.09314,36.70183,13.05,97,1069,4.25,10582,0.56,84,clouds,light rain
2024-02-23 15:26:52+03,Kilifi,-3.51065,39.90933,11.73,55,1021,7.38,12518,0.03,100,clear,stormy
2024-02-17 16:51:55+03,Busia,0.46077,34.11146,17.06,31,1056,11.21,18544,0.7,65,drizzle,foggy
2024-03-23 17:30:24+03,Eldama Ravine,0.05304,35.72977,18.99,31,917,10.98,9134,0.92,85,drizzle,hazy
2024-04-11 12:05:01+03,Kisii,-0.67733,34.77960,39.95,56,901,19.4,6198,0.58,36,thunderstorms,thunderstorms
2024-05-05 06:43:00+03,Homa Bay,-0.53504,34.45310,14.35,20,1068,5.76,10630,0.27,85,drizzle,hazy
2024-05-12 17:51:53+03,Keruguya,-0.49933,37.27848,28.08,44,886,12.16,2391,0.94,92,thunderstorms,light rain
2024-02-27 20:25:59+03,Garissa,-0.45323,39.64610,22.31,76,1006,19.1,15389,0.42,8,rain,thunderstorms
2024-02-15 08:56:50+03,Nakuru,-0.30310,36.08003,29.8,9,1002,17.46,3687,0.26,40,clear,stormy
2024-03-16 01:19:46+03,Keruguya,-0.49933,37.27848,22.34,8,1084,9.24,8008,0.65,53,snow,stormy
2024-03-10 03:11:17+03,Lugulu,0.39361,34.30528,31.53,77,1066,1.67,914,0.25,71,clear,stormy
2024-05-20 22:48:41+03,Voi,-3.39731,38.55593,37.24,99,957,4.49,12739,0.3,24,clouds,partly cloudy
2024-02-19 06:31:43+03,Nyeri,-0.42778,36.94336,25.07,49,958,3.65,15880,0.64,97,snow,thunderstorms with light rains
2024-05-28 17:11:52+03,Kabarnet,0.49011,35.74342,22.31,46,876,3.46,15356,0.21,29,drizzle,stormy
2024-03-09 13:42:39+03,Migori,-1.07070,34.47527,39.31,31,1070,11.79,5946,0.81,57,drizzle,hazy
2024-05-29 05:10:19+03,Kilifi,-3.51065,39.90933,18.53,70,925,13.31,8965,0.91,6,drizzle,cloudy
2024-03-03 11:09:44+03,Kilifi,-3.51065,39.90933,37.46,45,960,19.53,17189,0.59,80,rain,heavy snow
2024-05-11 10:02:09+03,Kipini,-2.52656,40.52925,36.55,76,950,16.36,9180,0.92,45,drizzle,windy
2024-03-13 10:27:18+03,Nanyuki,0.00744,37.07223,32.65,67,874,18.72,4130,0.53,47,thunderstorms,windy
2024-03-05 05:10:26+03,Molo,-0.24884,35.73237,34.33,6,910,7.61,5495,0.85,63,clear,foggy
2024-05-04 07:16:45+03,Webuye,0.59921,34.77960,17.2,65,979,5.08,9920,0.2,83,clouds,thunderstorms with light rains
2024-03-24 19:02:13+03,Kiambu,-1.17481,36.83041,10.98,38,975,11.48,11028,0.14,58,rain,snowy
2024-04-17 05:23:59+03,Kakamega,0.28273,34.75186,18.81,43,994,4.63,881,0.62,58,rain,hazy
2024-05-14 18:24:51+03,Kakamega,0.28273,34.75186,16.92,33,1004,7.8,19841,0.15,85,drizzle,windy
2024-04-09 01:30:04+03,Homa Bay,-0.53504,34.45310,19.16,61,1079,10.48,15672,0.79,67,rain,heavy snow
2024-05-08 15:52:19+03,Homa Bay,-0.53504,34.45310,14.33,5,902,11.04,10884,0.15,39,drizzle,windy
